FRUITS_VEGGIES,DAILY_STRESS,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,SLEEP_HOURS,DAILY_SHOUTING,SUFFICIENT_INCOME,TIME_FOR_PASSION,WEEKLY_MEDITATION,WORK_LIFE_BALANCE_SCORE,GENDER_NEW,AGE_GROUP
3,3,5,6,10,1,4,2,10,7,5,1,4,4,649.6,1,2
4,2,2,6,10,2,7,1,7,6,5,2,1,2,645.4,1,2
3,3,4,6,10,2,7,4,8,7,5,2,3,6,661.1,1,2
3,3,6,10,10,1,6,3,10,6,3,2,4,10,708.9,0,2
3,5,6,10,6,1,9,8,10,7,1,1,9,1,692.1,1,2
5,2,10,10,10,1,8,4,10,7,8,2,3,8,739.7,1,2
4,4,7,2,9,1,10,7,9,8,3,2,5,6,698.9,1,1
5,4,10,10,10,1,8,8,7,8,2,1,10,10,741.0,1,3
3,2,5,10,10,1,8,2,10,8,1,2,7,8,714.4,0,1
3,5,6,10,10,2,7,4,1,8,3,2,6,10,668.4,1,3
4,2,3,5,10,2,9,7,10,7,1,2,3,6,710.8,1,2
2,2,8,10,10,2,10,8,9,8,4,2,5,3,715.9,1,1
3,3,10,10,10,1,7,4,5,8,2,2,6,1,698.1,1,1
5,2,8,4,10,1,7,1,3,8,1,2,8,7,706.2,0,1
4,1,8,8,8,2,7,5,6,8,2,2,7,9,728.9,0,2
2,2,5,10,10,2,2,1,10,7,2,2,1,5,670.0,0,2
4,4,10,10,10,2,2,3,7,6,1,2,10,7,713.4,0,2
4,0,10,10,10,1,8,3,5,7,0,2,4,10,730.2,0,1
3,3,10,10,10,2,8,3,8,7,3,2,10,7,724.0,1,2
2,2,8,10,10,2,1,6,2,5,1,2,9,5,674.8,1,3
4,3,8,10,10,2,5,3,7,6,5,1,3,2,645.4,1,2
5,3,6,3,10,2,4,1,6,7,2,2,3,2,636.9,1,1
2,3,4,2,10,2,3,1,3,6,1,2,0,2,603.8,0,2
3,1,10,3,10,2,8,3,1,6,5,2,5,1,649.3,1,2
5,2,10,10,10,2,8,3,10,6,2,2,9,5,729.3,0,2
5,4,9,5,10,2,3,1,5,6,3,2,4,6,656.9,1,3
2,3,10,8,10,2,7,4,7,7,1,2,2,6,701.7,1,2
4,4,10,5,10,1,5,5,10,8,4,2,2,5,700.8,1,2
1,3,1,6,10,2,0,1,9,5,7,1,2,1,594.6,0,1
5,3,7,5,10,2,5,3,4,7,2,1,1,1,653.5,1,2
4,4,6,10,10,1,8,5,4,6,5,2,10,4,692.4,1,2
3,2,7,10,10,2,8,4,7,8,3,2,6,8,700.2,1,1
5,5,6,8,10,1,9,0,10,7,2,1,7,5,680.2,1,3
5,3,7,10,10,1,2,3,10,7,3,2,4,10,710.8,0,2
5,1,10,10,10,1,8,7,10,7,4,2,7,1,738.0,1,1
5,5,10,10,10,2,10,0,10,5,5,2,4,4,722.3,1,2
2,2,10,10,10,1,8,5,3,8,2,2,5,2,709.6,1,1
5,3,7,10,10,1,4,1,6,7,1,1,2,3,687.9,1,1
4,2,4,4,10,1,7,4,6,7,1,2,5,6,681.1,1,1
5,3,4,5,7,1,8,5,10,6,0,2,1,5,663.0,0,3
4,3,10,5,10,2,8,2,6,8,2,2,1,3,691.5,0,2
3,2,10,8,9,1,7,6,10,6,2,2,7,3,724.2,1,2
5,4,6,4,10,2,5,2,6,7,2,2,4,2,645.4,1,1
5,4,6,10,10,1,10,6,10,7,2,2,1,10,736.3,1,3
4,3,10,10,10,2,7,7,5,7,1,2,6,3,714.9,1,1
4,4,5,10,10,2,7,2,8,8,1,2,7,3,705.5,1,2
4,1,6,3,10,1,4,4,10,8,3,2,6,3,699.1,1,1
5,2,10,10,10,1,7,4,10,7,1,2,6,3,732.9,1,1
3,5,5,10,10,1,0,3,4,5,1,2,1,0,654.8,1,2
5,3,10,10,10,1,8,5,9,7,1,2,7,7,753.1,1,2
4,3,8,2,10,1,8,7,10,8,0,2,5,5,690.6,1,2
3,4,10,2,5,1,5,2,2,5,0,1,5,3,652.7,1,1
2,3,5,6,8,1,4,3,10,7,4,1,4,4,646.2,1,2
5,5,10,3,10,1,8,6,9,8,1,2,6,5,712.5,1,2
3,4,10,4,10,1,5,6,6,7,2,2,1,3,670.9,1,2
5,0,10,10,10,1,10,7,5,7,2,2,10,10,764.2,1,2
4,3,10,10,10,2,10,7,7,7,4,2,10,10,739.1,1,2
5,3,10,10,10,1,10,5,10,7,0,2,1,5,746.5,1,3
1,3,4,10,10,2,7,1,6,7,2,2,3,7,662.4,0,3
4,3,10,10,10,1,8,3,7,7,5,1,1,3,683.0,1,1
3,3,6,10,10,1,9,7,10,7,2,2,1,5,709.1,1,1
2,3,6,6,10,1,8,6,6,8,2,2,3,5,688.1,1,1
4,1,6,10,10,1,10,3,10,6,0,2,6,3,703.8,1,2
5,5,10,5,10,1,8,3,5,8,2,2,8,7,733.8,1,1
1,0,6,10,10,2,4,6,7,7,0,2,1,5,674.5,1,3
3,3,10,3,10,1,5,5,9,8,1,2,2,2,685.3,1,2
5,2,10,10,10,1,8,8,6,8,1,2,1,10,727.2,1,2
2,4,1,8,10,2,7,7,4,5,6,2,10,0,631.0,0,2
4,4,10,10,10,2,7,2,5,6,5,2,0,2,638.2,1,2
4,2,4,10,10,1,10,10,10,8,0,2,10,4,772.2,1,2
4,4,7,10,10,1,8,3,8,8,5,2,5,2,702.1,1,2
5,1,10,10,10,2,8,0,8,6,2,2,8,4,701.7,1,3
5,4,4,10,4,1,6,5,10,6,1,2,10,3,695.3,1,1
2,2,8,6,7,1,8,2,4,9,2,2,4,3,704.9,1,1
5,4,6,3,10,2,6,2,7,7,2,2,4,2,650.7,1,1
4,1,10,6,10,1,7,2,10,8,2,2,2,6,716.1,0,1
5,1,10,10,10,1,10,10,5,7,2,2,8,7,759.1,1,2
5,2,7,10,10,2,7,6,7,7,1,2,3,5,693.2,1,2
5,2,10,3,10,1,8,4,8,7,1,2,1,7,700.2,1,2
5,1,10,5,10,1,10,8,4,6,3,2,10,5,763.8,1,3
3,4,10,6,10,2,5,4,4,6,2,1,2,2,641.4,1,1
3,3,10,10,10,2,5,3,4,8,2,2,1,5,687.7,1,2
2,2,5,2,10,1,3,4,2,6,2,2,5,7,669.9,1,1
2,2,6,2,5,2,9,2,10,6,1,2,2,7,639.2,0,2
1,3,2,0,8,2,6,1,8,8,2,1,1,10,627.3,0,1
5,4,0,10,10,2,0,6,10,5,1,2,1,1,635.6,0,3
2,4,8,6,10,2,7,4,5,7,8,2,4,5,680.9,1,2
2,1,10,10,10,1,5,7,6,9,2,2,8,4,751.2,1,2
5,1,3,2,10,2,5,1,1,7,2,2,0,7,663.1,0,2
5,2,4,0,2,1,2,0,6,8,0,1,0,10,632.0,0,2
3,3,5,5,7,1,7,5,10,8,2,2,3,8,719.5,0,1
1,3,1,3,10,2,4,0,4,7,6,1,0,3,578.7,1,1
3,2,2,9,6,2,5,1,4,9,1,2,3,8,662.4,1,0
5,3,8,10,10,1,9,3,10,8,2,2,3,8,729.7,1,3
4,3,3,10,10,1,7,0,5,6,8,2,0,5,646.7,1,3
1,2,1,4,10,1,8,1,5,7,0,1,3,10,655.4,0,1
1,4,8,4,3,1,3,2,8,7,1,2,0,3,645.8,1,1
5,5,3,10,10,1,1,5,8,8,0,1,1,3,639.2,1,1
3,2,10,2,10,2,5,1,5,7,1,2,1,5,667.3,1,2
3,1,5,10,10,2,8,4,5,8,2,1,2,2,635.2,1,2
2,4,10,10,10,2,9,2,1,8,10,2,6,8,654.8,1,3
3,0,8,6,10,2,8,2,7,9,5,1,1,5,683.4,1,1
4,2,4,4,3,1,6,1,10,8,1,2,10,9,700.8,0,3
5,1,10,9,3,1,3,3,4,6,0,2,2,9,728.1,1,3
3,2,6,5,7,1,2,5,7,7,4,2,4,4,688.1,1,1
4,2,8,8,10,2,8,2,6,6,0,2,1,2,679.2,1,2
2,3,5,5,10,1,7,4,8,5,2,2,8,10,715.1,0,3
3,2,4,4,5,2,3,1,4,7,1,2,2,7,656.9,1,3
3,3,2,2,4,1,6,2,2,7,3,2,2,7,624.2,0,2
1,3,4,4,6,2,4,0,5,7,7,1,1,6,587.4,0,1
3,2,6,5,3,2,7,6,5,7,5,1,1,4,638.4,1,2
5,4,3,10,5,1,4,2,10,7,4,2,1,6,688.7,1,2
1,5,7,10,10,2,2,2,5,7,5,2,4,10,665.6,0,2
4,3,10,10,6,2,8,2,6,6,0,2,4,10,723.4,1,2
2,4,6,5,10,1,5,2,4,5,1,1,1,3,648.0,0,1
2,1,3,10,4,1,8,7,7,7,2,1,7,10,691.5,1,3
5,3,8,4,10,1,6,4,5,8,0,1,3,6,687.9,0,1
5,3,10,5,10,1,7,8,5,7,8,2,3,8,675.8,1,1
3,1,6,4,4,2,3,3,5,8,4,2,3,3,647.1,1,2
3,1,10,4,10,2,7,3,5,7,1,2,1,1,679.2,1,3
2,1,10,10,7,2,7,6,2,6,4,1,3,8,681.8,1,3
4,4,10,4,10,1,9,5,7,6,0,2,1,10,689.6,0,1
5,2,7,10,10,1,7,2,10,7,4,2,2,5,714.2,1,3
5,1,5,10,10,2,7,4,4,9,1,2,4,7,727.0,1,2
1,4,1,3,3,2,3,0,3,7,2,2,1,1,571.7,0,1
5,3,10,10,8,2,8,2,6,8,6,2,8,8,717.0,1,3
1,4,4,2,4,2,4,0,2,8,1,1,0,0,578.5,1,2
4,5,5,1,3,2,2,3,5,7,10,1,1,10,594.2,1,1
5,1,3,2,5,1,7,2,3,8,1,2,2,2,651.8,0,1
4,5,2,4,6,2,4,3,5,8,5,2,2,7,642.0,1,2
4,2,6,3,2,2,8,3,7,7,0,2,4,4,677.9,1,1
3,2,1,3,4,2,1,2,5,8,2,2,2,5,616.5,0,3
2,2,1,1,5,2,2,2,3,8,2,2,1,3,605.9,0,3
4,3,3,3,2,2,1,1,3,5,9,1,0,4,567.9,1,2
5,5,5,5,10,1,9,2,10,8,1,2,5,7,734.8,1,2
5,3,3,3,10,2,7,2,8,7,1,2,1,7,647.5,0,3
2,2,5,2,10,1,8,3,3,8,7,2,2,7,672.2,1,2
3,1,3,7,6,2,3,4,4,7,2,2,3,6,665.4,0,3
4,1,6,10,6,2,6,6,5,7,3,2,4,8,694.5,0,3
1,5,3,1,1,2,5,7,2,6,3,2,1,6,601.9,1,2
1,2,2,3,10,2,2,4,2,7,2,2,2,3,612.3,1,1
4,0,8,10,3,1,7,2,4,7,1,2,4,8,713.0,1,2
2,4,3,10,10,2,9,5,5,7,1,2,4,10,714.9,1,2
2,1,5,2,5,1,5,3,5,6,10,2,3,4,646.7,0,0
3,2,7,7,9,2,10,3,4,8,2,2,2,10,682.6,1,2
2,1,4,3,4,1,7,4,10,6,0,2,3,7,678.3,0,1
5,5,10,10,5,1,6,5,10,6,0,2,2,5,719.1,1,3
2,0,5,10,6,1,10,1,5,5,0,2,2,10,726.4,0,3
4,1,4,10,8,1,8,4,10,7,1,2,7,10,748.2,0,3
4,1,3,10,4,2,7,2,8,6,4,2,3,10,694.9,0,3
5,1,2,1,2,1,6,0,10,7,1,2,2,10,670.0,1,3
2,3,6,5,5,2,5,2,5,7,9,2,4,7,636.7,1,1
4,2,4,10,4,1,5,2,6,7,4,2,1,0,674.3,1,2
4,1,7,8,10,1,10,8,10,7,0,2,3,7,756.7,1,2
1,1,6,1,1,1,5,3,9,7,0,1,0,7,637.5,0,1
3,2,2,10,10,1,8,3,5,7,0,2,7,4,716.6,1,1
5,2,7,7,3,2,3,1,4,6,5,2,1,7,638.0,1,1
5,3,2,1,10,1,6,2,5,6,1,2,1,2,645.0,1,1
5,2,10,6,3,2,3,2,7,7,4,2,1,7,666.0,1,3
5,4,4,8,7,1,7,3,6,8,5,2,5,5,681.3,1,2
1,5,5,5,10,1,5,3,9,6,7,1,8,3,644.1,1,2
2,1,2,2,5,2,7,4,7,7,0,2,4,3,650.7,0,1
5,5,10,3,3,2,7,0,7,6,5,2,1,3,657.3,0,2
2,3,1,0,2,1,4,4,8,9,10,2,4,10,646.2,0,1
1,1,10,1,2,1,2,7,2,7,1,2,2,7,653.1,1,1
3,3,7,10,7,2,9,4,10,8,1,2,3,7,719.5,1,2
2,5,4,5,7,1,4,6,7,7,3,1,3,5,630.3,1,1
2,4,3,6,4,2,3,2,1,5,6,2,2,3,613.4,1,1
5,2,5,10,2,1,8,4,8,8,6,2,6,10,712.3,0,1
2,2,10,10,10,2,10,6,10,8,2,2,10,7,758.6,0,3
2,3,10,10,10,2,10,6,10,8,1,2,10,6,755.2,0,3
5,2,3,4,3,1,4,5,6,7,2,2,5,10,676.0,0,1
1,2,8,6,6,1,8,4,4,6,1,2,4,9,699.2,0,2
3,3,4,1,2,2,4,5,2,7,2,2,4,10,644.6,1,2
1,4,1,2,4,1,5,1,8,5,2,1,0,2,597.8,1,1
5,3,1,6,3,1,8,2,7,9,10,2,5,10,671.5,1,3
3,3,5,10,10,2,1,3,10,8,2,2,2,1,637.9,1,2
2,5,2,0,8,2,0,1,10,7,6,2,2,6,622.4,1,3
5,5,10,1,5,1,7,2,10,7,7,2,2,7,664.9,1,2
3,4,3,10,3,1,1,2,4,7,2,2,1,7,673.9,1,2
2,5,8,10,10,1,3,2,1,7,3,1,0,10,646.1,1,2
2,5,4,4,7,2,7,6,10,8,1,2,3,6,668.5,1,2
4,1,3,10,2,1,8,2,5,7,2,2,6,10,709.8,0,1
1,5,3,10,10,2,4,2,7,5,3,2,8,4,655.4,1,1
3,5,4,4,3,1,2,0,3,5,5,1,0,1,576.4,0,1
2,3,3,4,10,1,9,7,10,8,1,1,1,4,675.3,0,0
4,4,2,5,6,2,3,3,6,6,0,1,0,2,577.2,0,0
1,3,4,2,5,1,3,2,7,6,0,1,0,1,611.4,0,0
4,4,4,2,10,1,7,1,6,7,1,2,2,1,648.8,1,0
5,4,5,3,10,1,7,2,5,8,1,2,0,5,676.0,1,0
5,3,7,1,10,1,9,2,5,7,1,2,0,1,679.2,1,0
3,3,8,7,10,1,8,7,10,7,3,2,7,5,721.0,0,0
3,4,3,2,10,1,7,1,7,7,2,2,2,1,643.9,1,0
3,5,10,4,8,1,3,2,5,7,4,2,2,2,643.5,1,0
4,4,1,0,8,2,0,2,6,7,0,2,1,1,580.8,0,0
5,3,7,3,10,1,8,4,5,9,1,2,1,3,693.2,1,0
5,3,6,0,9,1,3,3,5,7,2,1,7,5,650.3,0,0
2,4,5,1,10,1,5,2,5,7,1,2,1,7,655.4,0,0
2,1,8,2,9,1,4,2,4,7,1,2,3,1,655.2,1,0
0,5,0,0,0,2,0,0,10,2,10,1,0,0,499.0,0,0
3,2,6,5,7,1,7,6,6,8,3,2,4,5,698.3,0,0
1,5,1,0,10,1,1,0,7,7,1,1,0,10,594.6,1,0
4,0,8,7,9,2,7,2,7,6,1,1,7,9,674.3,0,0
5,3,3,3,10,1,7,1,10,8,1,2,2,2,685.5,1,0
5,0,5,5,10,1,3,0,10,8,6,2,1,3,682.1,0,0
2,3,10,10,10,1,5,2,3,7,2,2,1,2,672.0,1,3
3,5,6,0,10,1,4,3,8,7,0,1,3,2,608.4,0,0
1,5,1,0,10,1,0,0,7,7,1,1,0,10,592.9,1,0
5,3,4,3,10,1,8,0,8,7,1,1,1,0,625.4,1,0
3,3,5,4,8,1,4,3,10,8,2,2,2,4,677.0,1,0
3,4,5,4,8,1,5,4,9,6,3,2,3,4,662.8,0,0
5,2,5,5,10,1,5,4,10,4,5,2,1,8,677.9,0,0
5,2,5,3,10,2,5,1,8,8,2,2,2,10,693.6,0,0
2,1,10,3,7,1,4,3,5,7,3,2,4,5,670.7,0,0
5,1,8,8,10,1,7,3,10,8,2,2,5,7,734.8,0,0
2,3,3,2,7,1,1,1,7,6,4,2,1,3,606.3,1,0
5,2,5,3,10,2,4,1,10,8,1,2,2,10,697.4,0,1
2,4,2,2,7,1,1,1,5,6,3,2,1,2,605.9,1,0
1,0,10,5,10,1,0,10,10,9,4,2,10,2,726.5,0,0
0,5,0,0,0,2,0,0,1,1,10,1,0,0,480.0,0,3
3,1,10,2,10,2,3,0,3,7,8,1,2,6,643.1,1,0
3,1,1,2,4,1,5,1,7,7,6,2,4,7,652.4,0,3
3,1,3,3,5,1,7,3,4,7,2,2,0,3,643.3,1,1
5,1,3,4,6,1,5,1,6,7,0,2,2,10,674.3,0,3
2,1,3,1,3,1,8,1,5,7,2,2,2,6,643.5,1,1
1,1,5,1,2,1,2,1,3,7,7,2,2,2,602.3,1,0
3,4,5,10,10,1,3,2,9,7,0,2,8,2,702.1,1,2
5,1,10,10,10,1,10,5,10,8,0,2,3,10,792.6,0,1
0,2,3,3,10,2,4,2,7,6,6,1,2,4,606.3,1,0
3,5,5,10,10,2,1,0,1,10,3,2,1,3,646.7,1,2
2,3,6,3,10,1,8,7,7,6,4,2,5,5,693.0,1,1
4,4,4,5,5,1,4,4,5,7,5,2,5,4,658.8,1,1
4,2,5,6,8,1,2,1,4,8,2,1,4,5,648.6,0,0
3,3,0,0,1,2,1,0,3,10,0,1,0,10,582.5,0,1
3,1,3,2,5,1,8,6,3,9,1,2,1,4,667.3,0,0
5,0,8,10,10,1,10,2,8,8,4,2,10,7,759.9,1,2
2,5,0,10,10,1,9,6,10,7,0,2,1,5,697.2,1,2
5,4,10,4,7,2,8,3,7,7,0,2,4,5,689.8,0,0
4,1,6,4,3,1,7,2,4,7,0,2,4,10,697.7,1,3
5,5,6,5,3,2,7,3,6,6,8,2,0,2,612.9,1,3
5,3,5,4,10,1,7,1,4,8,3,2,1,5,696.2,1,3
5,2,6,4,3,1,9,1,7,8,0,2,2,10,703.6,0,3
5,2,4,4,4,1,9,1,7,8,0,2,1,10,698.5,0,3
4,0,4,8,10,1,6,4,8,7,0,2,6,8,712.1,0,0
2,1,8,0,5,1,7,2,8,8,3,2,0,6,676.6,1,0
3,4,1,4,9,2,3,8,6,6,5,2,3,6,631.6,1,3
2,1,3,0,2,1,7,1,8,7,1,2,0,5,637.3,1,3
4,3,10,10,10,2,6,1,8,7,1,2,8,10,730.8,0,3
5,4,5,10,5,2,6,5,5,7,1,1,5,5,653.7,1,3
3,5,4,10,8,1,3,3,6,5,8,1,8,10,651.8,1,3
2,5,5,10,10,2,6,1,2,7,4,2,2,5,649.7,1,0
4,2,7,8,8,1,7,6,3,8,3,2,6,7,723.2,1,1
1,2,10,6,5,1,10,3,10,7,5,2,8,5,697.2,0,1
5,0,4,10,6,1,6,5,10,7,0,2,4,10,755.0,0,3
4,2,6,6,8,1,6,5,7,7,2,2,9,10,717.0,1,2
2,4,10,6,5,2,6,4,5,5,4,2,4,10,672.0,1,3
2,2,1,2,4,2,10,7,3,7,1,2,0,1,626.1,1,3
2,2,1,2,3,2,10,8,3,7,4,2,1,7,644.8,1,3
2,2,4,4,8,1,6,2,7,8,3,2,4,6,684.9,1,0
4,4,8,5,10,1,7,4,2,8,2,2,4,8,666.9,0,0
5,3,4,4,6,1,2,1,3,6,5,1,0,3,585.1,1,0
4,3,10,7,10,1,8,1,8,7,1,1,3,3,691.7,1,0
4,4,5,5,10,1,7,3,7,6,8,1,4,3,633.5,1,0
3,3,5,3,10,1,6,2,4,7,6,2,2,3,655.2,1,0
4,3,8,7,9,1,9,5,6,8,4,2,5,6,710.2,1,0
4,2,4,8,10,1,7,4,8,7,3,1,3,4,659.4,1,0
5,3,3,2,10,1,5,0,9,8,10,2,1,5,651.3,1,0
4,4,5,10,10,1,10,1,10,7,1,1,2,4,697.2,0,0
5,5,9,4,10,2,4,3,6,6,4,2,3,2,653.7,1,0
5,2,5,1,10,1,3,2,8,7,1,1,2,10,666.2,0,0
5,2,10,9,4,1,10,3,10,8,2,2,4,9,768.8,1,3
4,4,5,3,10,1,10,3,8,7,1,2,1,5,681.5,0,0
4,3,10,6,10,1,4,5,7,8,0,1,3,4,674.7,0,0
4,2,4,1,10,1,3,2,8,7,1,1,2,5,632.2,0,0
3,4,4,7,7,2,5,5,5,6,0,1,4,5,651.8,1,3
2,5,3,7,10,1,6,2,4,8,3,1,1,3,619.7,1,0
5,0,2,1,1,2,10,1,2,9,1,2,8,10,643.3,0,3
5,3,7,7,10,1,5,3,8,8,4,2,2,2,693.6,1,0
4,3,10,10,10,1,7,2,8,7,3,2,1,5,710.4,1,3
5,3,5,10,6,1,2,1,7,8,1,1,4,7,701.9,1,3
4,2,6,7,10,1,6,5,10,7,4,2,1,5,690.4,1,2
3,5,7,5,4,1,5,1,8,6,0,1,2,7,671.1,1,3
4,2,3,4,1,1,5,3,4,7,1,2,4,7,680.7,0,3
4,4,2,2,4,1,4,3,7,7,1,2,4,5,689.8,1,0
5,4,4,2,10,1,6,4,8,9,7,1,1,3,647.9,1,0
5,2,6,4,10,1,5,3,6,8,3,2,2,4,705.1,1,0
2,3,0,1,6,1,5,0,3,6,4,2,1,0,612.3,1,0
5,4,8,3,10,1,8,3,8,6,5,2,3,1,676.2,1,0
2,3,5,2,7,1,7,2,5,7,7,2,1,3,645.2,1,0
4,1,10,10,10,1,6,5,10,6,2,2,3,5,734.4,1,0
4,3,10,10,10,1,9,7,6,6,1,2,7,1,720.0,1,0
3,4,10,7,5,1,3,1,10,7,3,2,5,10,680.2,0,0
3,2,10,10,10,1,8,7,10,9,1,2,3,10,750.3,0,0
2,0,5,5,10,1,3,2,4,6,3,2,1,4,648.2,0,0
5,4,3,3,6,1,4,5,5,7,6,2,0,7,629.9,0,0
1,4,5,5,10,1,5,2,5,7,7,1,4,7,643.5,1,0
5,5,2,2,5,2,1,6,5,2,3,2,8,1,627.2,0,0
3,3,9,10,10,1,3,4,5,6,4,2,2,7,704.5,0,0
5,2,8,5,10,1,8,6,5,7,2,2,3,4,706.4,0,0
4,4,7,8,10,1,9,5,8,7,3,2,6,8,729.1,0,0
1,4,1,1,5,2,2,1,6,3,3,2,1,3,559.6,0,0
2,1,5,2,10,2,0,3,3,4,5,1,5,3,571.1,0,0
2,5,3,4,10,1,5,3,7,6,0,2,1,0,657.3,1,0
1,5,5,3,10,1,5,2,5,4,10,1,1,1,605.5,0,0
3,4,1,1,10,1,3,1,9,9,5,1,1,6,627.7,1,0
2,3,8,10,10,1,5,5,8,8,2,2,3,5,688.5,1,0
3,4,1,1,10,1,3,0,9,9,5,1,2,7,629.4,1,0
2,2,2,3,8,1,2,2,4,8,3,2,1,5,633.3,1,0
5,4,10,8,10,1,9,0,10,8,4,1,4,2,705.9,1,0
2,1,5,0,10,2,2,2,4,4,1,1,3,2,586.6,0,0
3,2,6,6,10,1,7,1,10,8,3,2,5,7,717.8,0,0
5,3,8,5,10,1,7,5,8,8,0,2,2,10,731.0,0,0
5,2,8,7,10,1,3,9,10,6,2,1,5,10,737.8,0,0
4,5,6,3,10,1,3,2,9,8,6,2,2,5,654.7,1,0
3,3,3,10,10,1,8,9,10,6,3,2,1,10,703.8,0,0
2,4,9,3,10,1,4,3,10,6,1,2,6,4,698.7,0,0
5,3,4,1,10,1,6,4,7,7,2,2,1,7,693.2,0,0
1,4,5,2,10,1,2,1,7,9,3,1,4,10,632.4,1,0
2,3,2,2,7,1,2,1,4,9,5,2,1,6,619.9,1,0
0,1,3,4,10,1,2,7,3,6,2,1,10,2,639.5,0,0
5,3,7,6,10,1,7,2,9,9,3,2,3,6,743.3,0,0
5,3,6,5,10,1,8,5,9,8,0,2,2,10,741.4,0,0
5,0,10,4,10,1,5,5,9,8,1,2,5,7,709.1,0,0
5,3,6,5,10,1,6,5,8,8,0,2,2,10,734.4,0,0
2,3,7,10,10,1,5,5,8,8,2,2,2,3,686.8,1,0
3,4,3,10,10,1,1,0,7,7,2,1,1,1,628.6,1,0
2,0,8,0,10,2,3,7,1,10,2,1,7,10,648.4,0,0
4,4,4,3,10,2,8,5,7,6,3,1,1,2,613.1,0,0
4,3,5,4,10,1,5,1,10,8,1,2,1,4,711.0,0,0
4,3,10,6,10,1,7,7,10,8,2,2,6,8,770.5,0,1
3,3,10,10,10,2,7,3,4,7,5,2,1,7,696.0,1,2
2,4,6,6,5,1,6,2,4,7,2,2,2,3,653.5,0,1
5,1,5,4,2,1,7,2,8,7,5,2,2,8,683.2,1,2
4,5,5,7,10,2,7,5,6,6,10,2,3,7,660.5,1,1
5,2,4,3,2,1,4,4,4,7,1,2,3,9,670.5,0,3
5,3,3,2,2,2,3,1,1,6,10,1,1,0,555.8,1,3
2,1,8,2,0,2,8,2,4,7,1,2,0,10,677.3,0,3
2,3,10,3,5,1,8,2,2,7,1,2,2,10,695.6,0,3
2,1,10,6,3,2,8,3,5,8,1,2,3,10,706.6,1,3
5,3,2,4,7,2,7,1,8,7,2,2,3,10,710.4,0,3
2,3,3,1,7,2,3,3,8,7,5,1,1,0,598.2,0,2
2,3,5,1,3,1,0,1,3,5,5,2,0,3,588.3,1,1
1,3,3,9,5,1,3,3,4,7,0,2,2,9,655.2,1,1
4,2,2,2,3,1,10,1,10,9,3,2,0,10,706.1,1,3
4,2,6,3,7,1,6,2,5,8,4,2,4,5,672.6,1,2
5,2,9,6,1,1,10,8,8,7,1,2,4,10,718.9,0,3
4,2,3,10,10,1,8,9,5,6,2,2,2,5,731.7,1,3
3,1,5,5,4,1,9,7,9,8,1,1,7,10,702.3,0,3
4,1,7,5,5,1,8,7,9,8,0,1,8,10,717.6,0,3
3,1,7,10,5,2,2,8,3,6,0,2,6,10,695.6,0,3
2,1,2,2,3,1,7,2,7,7,5,2,2,3,647.3,1,1
5,1,3,5,6,1,10,3,10,9,0,2,2,10,740.1,0,3
2,3,4,4,3,2,5,1,7,8,5,1,2,9,645.8,1,1
2,0,5,2,4,2,10,6,3,8,1,2,4,10,690.9,0,3
4,0,5,4,2,1,8,8,10,8,2,2,5,10,741.6,1,3
1,1,5,5,10,1,8,3,10,8,2,2,2,10,717.8,0,0
5,2,10,6,6,2,8,8,6,6,1,2,7,7,709.8,0,3
5,2,6,10,7,1,7,2,10,7,10,1,5,10,680.2,0,2
4,2,2,1,5,2,4,1,5,7,2,2,2,7,648.6,1,3
3,3,1,8,6,1,8,5,3,6,0,2,3,2,678.6,0,1
5,3,6,2,1,2,0,0,4,6,1,1,0,10,612.5,0,3
4,2,4,5,3,1,5,0,10,5,0,2,2,10,678.1,1,3
3,1,4,10,6,2,7,4,2,8,1,2,2,8,689.0,1,3
3,1,4,2,3,1,4,4,7,9,1,2,5,4,671.5,1,3
3,5,5,2,10,2,8,1,7,7,1,2,1,5,664.3,0,2
3,4,6,4,4,1,3,0,9,7,7,2,1,4,651.1,1,0
2,2,6,7,5,2,4,3,5,6,4,2,5,5,650.1,0,2
0,2,4,1,5,2,5,3,2,3,10,2,0,0,569.0,0,1
2,2,10,3,9,2,5,4,1,4,2,1,1,7,621.7,1,1
5,4,5,5,10,1,10,3,10,6,1,2,3,10,714.0,1,3
5,2,4,3,2,2,5,6,5,7,0,2,7,9,684.3,0,3
4,1,4,7,2,2,7,4,2,7,1,2,6,7,685.4,1,3
2,2,3,10,3,2,7,3,5,5,1,2,3,10,672.0,1,3
5,5,6,2,5,1,5,3,3,8,5,2,3,4,679.0,1,3
4,3,7,10,10,1,10,5,3,9,1,2,6,8,754.0,0,1
4,1,9,6,3,2,5,7,2,8,1,1,8,10,692.4,1,1
5,3,10,4,10,1,8,3,7,7,10,2,1,10,693.2,0,1
5,3,5,5,2,2,8,2,7,9,10,2,0,10,635.8,1,3
4,2,5,8,6,1,9,3,5,8,0,2,6,3,730.4,0,3
1,1,10,10,4,1,5,1,5,7,1,2,0,10,704.7,1,3
2,3,5,5,6,1,5,1,5,8,6,1,1,4,608.0,0,1
5,2,3,1,4,1,8,3,5,7,1,2,0,10,663.9,1,1
5,1,3,4,10,2,3,3,10,8,5,2,4,7,688.9,0,2
