FRUITS_VEGGIES,DAILY_STRESS,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,WEEKLY_MEDITATION,AGE,WORK_LIFE_BALANCE_SCORE,GENDER_Male
2,2,3,1,2,4,0,3,2,10,7,3,5,7,3,1,2,2,0,1,3,626.1,False
2,2,3,1,2,3,3,5,2,10,8,3,5,7,3,4,2,2,1,7,3,644.8,False
2,2,9,4,4,8,6,1,1,6,2,7,3,8,0,3,2,5,4,6,0,684.9,False
4,4,1,8,5,10,2,0,1,7,4,2,6,8,2,2,2,0,4,8,0,666.9,True
5,3,4,4,4,6,0,0,1,2,1,3,1,6,10,5,1,0,0,3,0,585.1,False
4,3,10,10,7,10,5,1,1,8,1,8,0,7,0,1,1,10,3,3,0,691.7,False
4,4,5,5,5,10,4,0,1,7,3,7,3,6,6,8,1,3,4,3,0,633.5,False
3,3,4,5,3,10,4,1,1,6,2,4,4,7,6,6,2,10,2,3,0,655.2,False
4,3,3,8,7,9,7,1,1,9,5,6,6,8,0,4,2,7,5,6,0,710.2,False
4,2,3,4,8,10,5,4,1,7,4,8,0,7,10,3,1,4,3,4,0,659.4,False
5,3,7,3,2,10,1,3,1,5,0,9,0,8,0,10,2,0,1,5,0,651.3,False
4,4,10,5,10,10,2,4,1,10,1,10,10,7,10,1,1,10,2,4,0,697.2,True
5,5,8,9,4,10,5,4,2,4,3,6,2,6,10,4,2,7,3,2,0,653.7,False
5,2,3,5,1,10,3,1,1,3,2,8,4,7,0,1,1,5,2,10,0,666.2,True
5,2,10,10,9,4,10,5,1,10,3,10,9,8,0,2,2,10,4,9,3,768.8,False
4,4,5,5,3,10,3,3,1,10,3,8,10,7,10,1,2,4,1,5,0,681.5,True
4,3,6,10,6,10,5,0,1,4,5,7,6,8,1,0,1,0,3,4,0,674.7,True
4,2,3,4,1,10,3,1,1,3,2,8,3,7,10,1,1,4,2,5,0,632.2,True
3,4,3,4,7,7,7,4,2,5,5,5,3,6,0,0,1,5,4,5,3,651.8,False
2,5,2,3,7,10,6,3,1,6,2,4,0,8,8,3,1,2,1,3,0,619.7,False
5,0,0,2,1,1,5,2,2,10,1,2,0,9,10,1,2,5,8,10,3,643.3,True
5,3,5,7,7,10,10,1,1,5,3,8,3,8,3,4,2,7,2,2,0,693.6,False
4,3,10,10,10,10,0,5,1,7,2,8,5,7,3,3,2,5,1,5,3,710.4,False
5,3,3,5,10,6,9,3,1,2,1,7,10,8,0,1,1,10,4,7,3,701.9,False
4,2,4,6,7,10,2,3,1,6,5,10,1,7,0,4,2,4,1,5,2,690.4,False
3,5,5,7,5,4,2,5,1,5,1,8,8,6,0,0,1,7,2,7,3,671.1,False
4,2,3,3,4,1,6,2,1,5,3,4,5,7,0,1,2,10,4,7,3,680.7,True
4,4,4,2,2,4,9,4,1,4,3,7,7,7,1,1,2,10,4,5,0,689.8,False
5,4,2,4,2,10,4,2,1,6,4,8,3,9,0,7,1,4,1,3,0,647.9,False
5,2,10,6,4,10,6,1,1,5,3,6,4,8,0,3,2,10,2,4,0,705.1,False
2,3,1,0,1,6,0,3,1,5,0,3,5,6,0,4,2,1,1,0,0,612.3,False
5,4,5,8,3,10,4,1,1,8,3,8,5,6,0,5,2,3,3,1,0,676.2,False
2,3,5,5,2,7,5,0,1,7,2,5,1,7,0,7,2,7,1,3,0,645.2,False
4,1,10,10,10,10,5,3,1,6,5,10,5,6,2,2,2,7,3,5,0,734.4,False
4,3,4,10,10,10,10,5,1,9,7,6,5,6,7,1,2,3,7,1,0,720.0,False
3,4,1,10,7,5,5,4,1,3,1,10,3,7,5,3,2,3,5,10,0,680.2,True
3,2,5,10,10,10,9,4,1,8,7,10,5,9,0,1,2,4,3,10,0,750.3,True
2,0,3,5,5,10,0,0,1,3,2,4,1,6,0,3,2,5,1,4,0,648.2,True
5,4,3,3,3,6,2,0,1,4,5,5,0,7,7,6,2,5,0,7,0,629.9,True
1,4,8,5,5,10,4,2,1,5,2,5,5,7,10,7,1,9,4,7,0,643.5,False
5,5,5,2,2,5,1,0,2,1,6,5,7,2,3,3,2,9,8,1,0,627.2,True
3,3,10,9,10,10,6,4,1,3,4,5,2,6,4,4,2,9,2,7,0,704.5,True
5,2,10,8,5,10,6,2,1,8,6,5,1,7,0,2,2,3,3,4,0,706.4,True
4,4,7,7,8,10,8,4,1,9,5,8,9,7,0,3,2,0,6,8,0,729.1,True
1,4,1,1,1,5,0,0,2,2,1,6,0,3,8,3,2,1,1,3,0,559.6,True
2,1,2,5,2,10,0,0,2,0,3,3,1,4,10,5,1,0,5,3,0,571.1,True
2,5,10,3,4,10,6,2,1,5,3,7,6,6,10,0,2,6,1,0,0,657.3,False
1,5,2,5,3,10,5,1,1,5,2,5,3,4,5,10,1,10,1,1,0,605.5,True
3,4,2,1,1,10,0,2,1,3,1,9,5,9,0,5,1,2,1,6,0,627.7,False
2,3,3,8,10,10,4,4,1,5,5,8,5,8,8,2,2,3,3,5,0,688.5,False
3,4,2,1,1,10,0,2,1,3,0,9,5,9,0,5,1,2,2,7,0,629.4,False
2,2,5,2,3,8,2,1,1,2,2,4,3,8,3,3,2,0,1,5,0,633.3,False
5,4,10,10,8,10,10,5,1,9,0,10,10,8,10,4,1,4,4,2,0,705.9,False
2,1,0,5,0,10,0,0,2,2,2,4,1,4,0,1,1,0,3,2,0,586.6,True
3,2,5,6,6,10,9,3,1,7,1,10,10,8,6,3,2,7,5,7,0,717.8,True
5,3,10,8,5,10,7,1,1,7,5,8,5,8,0,0,2,7,2,10,0,731.0,True
5,2,10,8,7,10,10,3,1,3,9,10,4,6,0,2,1,10,5,10,0,737.8,True
4,5,5,6,3,10,5,2,1,3,2,9,1,8,4,6,2,2,2,5,0,654.7,False
3,3,10,3,10,10,3,0,1,8,9,10,5,6,0,3,2,0,1,10,0,703.8,True
2,4,8,9,3,10,9,1,1,4,3,10,6,6,3,1,2,7,6,4,0,698.7,True
5,3,6,4,1,10,10,0,1,6,4,7,3,7,2,2,2,10,1,7,0,693.2,True
1,4,3,5,2,10,2,0,1,2,1,7,1,9,0,3,1,3,4,10,0,632.4,False
2,3,5,2,2,7,0,1,1,2,1,4,3,9,4,5,2,0,1,6,0,619.9,False
0,1,0,3,4,10,5,2,1,2,7,3,0,6,0,2,1,3,10,2,0,639.5,True
5,3,7,7,6,10,10,4,1,7,2,9,10,9,0,3,2,10,3,6,0,743.3,True
5,3,10,6,5,10,10,1,1,8,5,9,5,8,0,0,2,10,2,10,0,741.4,True
5,0,4,10,4,10,5,1,1,5,5,9,1,8,0,1,2,1,5,7,0,709.1,True
5,3,10,6,5,10,10,1,1,6,5,8,4,8,0,0,2,10,2,10,0,734.4,True
2,3,3,7,10,10,3,5,1,5,5,8,4,8,6,2,2,4,2,3,0,686.8,False
3,4,4,3,10,10,2,2,1,1,0,7,0,7,4,2,1,6,1,1,0,628.6,False
2,0,1,8,0,10,3,0,2,3,7,1,8,10,0,2,1,0,7,10,0,648.4,True
4,4,5,4,3,10,1,0,2,8,5,7,0,6,0,3,1,0,1,2,0,613.1,True
4,3,8,5,4,10,5,5,1,5,1,10,4,8,0,1,2,10,1,4,0,711.0,True
4,3,9,10,6,10,10,5,1,7,7,10,10,8,0,2,2,10,6,8,1,770.5,True
3,3,7,10,10,10,2,5,2,7,3,4,5,7,0,5,2,10,1,7,2,696.0,False
2,4,4,6,6,5,4,1,1,6,2,4,1,7,0,2,2,7,2,3,1,653.5,True
5,1,6,5,4,2,2,1,1,7,2,8,10,7,0,5,2,2,2,8,2,683.2,False
4,5,5,5,7,10,5,3,2,7,5,6,5,6,3,10,2,5,3,7,1,660.5,False
5,2,1,4,3,2,8,2,1,4,4,4,5,7,4,1,2,4,3,9,3,670.5,True
5,3,8,3,2,2,0,0,2,3,1,1,3,6,10,10,1,2,1,0,3,555.8,False
2,1,9,8,2,0,2,5,2,8,2,4,4,7,0,1,2,10,0,10,3,677.3,True
2,3,5,10,3,5,3,2,1,8,2,2,10,7,0,1,2,10,2,10,3,695.6,True
2,1,10,10,6,3,3,5,2,8,3,5,10,8,0,1,2,4,3,10,3,706.6,False
5,3,10,2,4,7,10,5,2,7,1,8,5,7,0,2,2,10,3,10,3,710.4,True
2,3,4,3,1,7,2,3,2,3,3,8,0,7,5,5,1,7,1,0,2,598.2,True
2,3,3,5,1,3,3,0,1,0,1,3,0,5,10,5,2,5,0,3,1,588.3,False
1,3,2,3,9,5,2,3,1,3,3,4,4,7,7,0,2,6,2,9,1,655.2,False
4,2,5,2,2,3,5,5,1,10,1,10,10,9,0,3,2,5,0,10,3,706.1,False
4,2,6,6,3,7,4,5,1,6,2,5,0,8,10,4,2,8,4,5,2,672.6,False
5,2,3,9,6,1,4,5,1,10,8,8,2,7,0,1,2,4,4,10,3,718.9,True
4,2,10,3,10,10,7,5,1,8,9,5,3,6,0,2,2,9,2,5,3,731.7,False
3,1,7,5,5,4,5,2,1,9,7,9,5,8,0,1,1,3,7,10,3,702.3,True
4,1,7,7,5,5,6,2,1,8,7,9,5,8,0,0,1,5,8,10,3,717.6,True
3,1,2,7,10,5,5,3,2,2,8,3,5,6,0,0,2,9,6,10,3,695.6,True
2,1,2,2,2,3,3,2,1,7,2,7,5,7,5,5,2,8,2,3,1,647.3,False
5,1,10,3,5,6,2,5,1,10,3,10,5,9,0,0,2,10,2,10,3,740.1,True
2,3,4,4,4,3,6,4,2,5,1,7,4,8,0,5,1,10,2,9,1,645.8,False
2,0,10,5,2,4,8,1,2,10,6,3,0,8,0,1,2,10,4,10,3,690.9,True
4,0,10,5,4,2,4,2,1,8,8,10,10,8,0,2,2,10,5,10,3,741.6,False
1,1,10,5,5,10,5,3,1,8,3,10,5,8,0,2,2,5,2,10,0,717.8,True
5,2,7,10,6,6,4,4,2,8,8,6,6,6,5,1,2,7,7,7,3,709.8,True
5,2,5,6,10,7,1,5,1,7,2,10,6,7,10,10,1,6,5,10,2,680.2,True
4,2,7,2,1,5,2,5,2,4,1,5,3,7,0,2,2,2,2,7,3,648.6,False
3,3,10,1,8,6,7,0,1,8,5,3,4,6,0,0,2,5,3,2,1,678.6,True
5,3,5,6,2,1,2,5,2,0,0,4,0,6,8,1,1,8,0,10,3,612.5,True
4,2,4,4,5,3,2,5,1,5,0,10,0,5,0,0,2,3,2,10,3,678.1,False
3,1,7,4,10,6,5,5,2,7,4,2,10,8,5,1,2,3,2,8,3,689.0,False
3,1,6,4,2,3,4,2,1,4,4,7,1,9,0,1,2,3,5,4,3,671.5,False
3,5,7,5,2,10,2,3,2,8,1,7,3,7,0,1,2,10,1,5,2,664.3,True
3,4,6,6,4,4,1,3,1,3,0,9,5,7,6,7,2,10,1,4,0,651.1,False
2,2,10,6,7,5,2,3,2,4,3,5,5,6,7,4,2,3,5,5,2,650.1,True
0,2,4,4,1,5,0,0,2,5,3,2,0,3,5,10,2,6,0,0,1,569.0,True
2,2,3,10,3,9,2,2,2,5,4,1,6,4,5,2,1,3,1,7,1,621.7,False
5,4,8,5,5,10,4,5,1,10,3,10,3,6,10,1,2,10,3,10,3,714.0,False
5,2,3,4,3,2,6,3,2,5,6,5,7,7,0,0,2,5,7,9,3,684.3,True
4,1,10,4,7,2,2,5,2,7,4,2,5,7,0,1,2,4,6,7,3,685.4,False
2,2,4,3,10,3,2,5,2,7,3,5,0,5,0,1,2,10,3,10,3,672.0,False
5,5,5,6,2,5,5,2,1,5,3,3,10,8,0,5,2,10,3,4,3,679.0,False
4,3,10,7,10,10,7,5,1,10,5,3,10,9,4,1,2,10,6,8,1,754.0,True
4,1,5,9,6,3,9,5,2,5,7,2,1,8,0,1,1,8,8,10,1,692.4,False
5,3,10,10,4,10,2,5,1,8,3,7,0,7,10,10,2,10,1,10,1,693.2,True
5,3,10,5,5,2,0,5,2,8,2,7,0,9,10,10,2,0,0,10,3,635.8,False
4,2,10,5,8,6,6,5,1,9,3,5,5,8,0,0,2,10,6,3,3,730.4,True
1,1,10,10,10,4,1,4,1,5,1,5,10,7,0,1,2,3,0,10,3,704.7,False
2,3,3,5,5,6,2,1,1,5,1,5,1,8,10,6,1,6,1,4,1,608.0,True
5,2,3,3,1,4,2,1,1,8,3,5,1,7,0,1,2,5,0,10,1,663.9,False
5,1,10,3,4,10,3,0,2,3,3,10,10,8,0,5,2,5,4,7,2,688.9,True
4,3,10,10,8,10,8,2,1,5,1,10,5,7,0,4,2,8,3,8,2,726.1,False
3,3,3,3,10,4,0,2,2,8,3,5,0,6,10,5,1,2,0,10,3,602.5,True
3,1,7,10,6,8,6,3,1,6,6,8,10,5,5,3,2,8,4,10,1,727.0,True
3,1,6,8,8,8,7,3,1,7,6,8,10,5,5,3,2,7,6,10,1,730.4,True
3,1,10,10,2,7,4,2,1,10,5,4,10,9,0,0,2,5,5,10,3,732.1,True
5,0,5,10,6,5,5,5,1,10,6,10,5,8,0,1,2,10,6,10,3,760.3,False
3,3,2,3,3,4,4,0,1,7,3,8,3,7,9,6,2,5,1,4,1,630.5,True
4,1,10,3,7,5,3,1,1,6,2,9,2,6,1,4,2,5,5,2,1,679.8,False
2,4,7,0,1,6,1,2,1,4,2,6,4,7,6,7,2,4,1,6,2,625.0,True
5,0,6,5,6,4,5,1,1,1,10,5,10,10,0,0,1,8,10,10,3,720.6,False
2,1,5,3,4,5,0,1,1,5,1,4,1,8,0,2,1,1,1,4,1,621.4,False
3,3,10,2,3,2,5,0,2,7,2,8,1,8,0,4,1,8,1,10,1,637.5,True
4,1,10,4,5,3,2,2,2,10,1,4,2,7,10,1,2,3,5,8,1,653.5,False
5,4,3,1,10,8,3,1,1,10,6,7,3,6,0,0,2,4,8,3,3,693.0,False
3,3,5,4,1,4,4,1,1,5,3,4,10,7,0,3,2,5,1,8,3,665.4,True
4,3,10,7,10,10,4,5,2,5,5,10,5,7,0,3,2,8,4,6,3,717.6,False
4,2,2,10,10,4,10,5,1,8,5,4,5,7,0,0,2,10,5,5,3,731.7,True
5,1,10,7,3,3,7,5,2,8,8,4,3,9,0,0,2,6,7,10,3,721.9,False
5,2,4,3,2,3,5,2,2,8,3,7,5,7,0,3,2,10,1,10,2,674.5,True
4,2,10,10,5,5,3,4,2,6,4,4,3,8,0,1,2,10,2,5,3,692.8,False
3,2,10,5,5,5,10,5,1,9,4,10,5,7,0,1,2,5,4,10,2,734.6,False
3,2,10,5,5,5,5,5,1,9,4,10,5,7,0,1,2,5,4,10,2,726.1,False
4,3,8,8,6,4,8,1,1,9,6,10,5,7,0,1,2,10,6,6,2,727.8,False
2,5,2,3,3,10,0,3,1,10,0,3,2,6,10,3,1,2,1,1,1,597.0,True
1,4,2,8,5,10,7,4,2,4,3,6,2,6,0,4,2,7,2,2,1,652.0,False
4,2,1,3,6,10,10,1,1,9,10,8,4,7,2,1,2,10,3,3,1,712.1,False
2,2,3,7,7,8,3,5,2,5,4,5,5,8,5,3,2,2,8,5,3,669.2,False
3,3,10,3,4,4,10,3,2,7,2,7,5,8,0,6,2,10,3,10,1,688.3,False
1,3,1,3,1,1,0,0,1,0,0,2,1,9,0,10,2,2,0,10,0,590.6,True
1,3,1,1,0,1,1,0,1,0,0,2,1,9,0,10,2,1,0,10,0,585.5,True
4,2,10,8,5,2,10,5,2,9,6,10,10,8,0,2,2,10,2,10,3,738.2,False
3,4,5,1,2,5,0,4,2,7,0,7,0,7,10,0,2,0,1,10,3,616.7,False
1,5,2,1,0,5,4,2,2,10,1,5,0,9,0,7,2,2,0,10,2,611.6,True
3,1,4,2,2,5,2,0,2,4,3,10,3,7,0,1,2,5,2,4,1,642.8,True
4,2,5,7,7,7,2,3,1,6,3,5,3,7,10,3,2,5,5,10,1,680.9,False
4,1,10,8,10,10,10,5,2,10,2,10,8,7,0,1,2,9,2,10,3,753.3,True
2,3,3,4,0,2,4,1,1,5,1,8,4,7,2,1,1,2,0,7,0,622.0,True
5,2,8,8,8,10,10,5,1,10,6,10,10,8,0,2,2,8,6,10,3,779.0,False
5,1,10,10,10,10,5,5,1,6,4,8,10,7,0,1,2,10,6,10,3,773.3,False
3,4,8,5,2,10,3,3,1,7,1,4,3,8,4,2,2,8,1,7,3,674.1,True
1,2,4,9,3,8,5,2,1,8,4,1,3,7,0,1,2,3,0,0,1,658.0,False
3,3,2,5,8,10,6,2,1,4,4,8,2,7,2,3,2,8,8,2,1,688.3,True
5,2,3,10,5,10,5,2,2,6,5,9,3,8,0,0,2,3,7,7,1,702.3,True
0,3,5,10,5,10,6,2,2,4,10,5,5,5,3,1,2,3,5,3,1,665.2,True
3,5,4,3,8,3,1,2,1,8,0,1,1,7,0,0,1,10,0,7,3,635.9,False
4,0,4,10,9,10,10,4,2,7,6,6,7,9,2,2,2,10,5,7,0,737.6,True
3,2,10,7,4,8,7,0,1,9,3,6,1,8,0,5,1,5,2,1,1,662.6,True
5,1,2,8,5,3,10,5,2,10,2,4,0,7,0,1,2,7,2,10,3,694.3,False
5,2,5,2,2,10,3,1,1,7,10,10,1,7,0,5,1,5,10,10,1,692.1,False
5,3,10,6,3,8,2,5,2,9,2,10,3,7,0,2,2,8,1,10,2,702.3,False
2,3,10,2,6,6,2,4,1,6,1,10,10,7,0,1,1,7,1,10,3,688.7,True
5,3,10,2,10,8,4,1,2,8,6,5,2,8,3,2,2,5,3,6,0,679.4,False
5,3,10,3,4,9,3,0,2,8,4,5,2,8,2,2,2,2,3,7,0,662.4,False
2,3,5,1,4,4,0,5,1,0,0,10,10,5,7,1,1,0,2,3,0,622.0,True
5,3,10,2,4,6,6,5,1,5,0,10,10,7,0,0,2,10,2,10,3,727.8,True
2,2,5,5,4,6,2,1,1,6,1,4,10,9,0,1,2,4,3,4,1,672.6,False
4,2,4,5,1,10,6,3,2,5,1,4,1,8,0,1,2,2,1,7,1,655.4,False
5,0,4,3,10,4,2,5,1,8,10,10,10,7,0,1,2,4,7,10,3,748.2,False
5,0,10,10,10,8,0,3,2,10,10,10,10,6,0,0,2,0,7,10,3,746.3,False
3,2,9,3,2,2,5,2,2,8,9,8,8,9,0,7,2,6,7,4,3,681.9,True
1,5,3,0,1,4,3,5,1,0,0,10,0,6,0,0,2,3,1,3,1,625.6,True
4,3,4,8,10,5,5,5,1,4,1,8,4,7,0,4,2,8,2,6,3,700.2,False
5,3,8,8,10,10,7,5,1,9,2,4,10,7,8,0,2,10,8,10,3,748.7,False
2,3,2,6,6,7,2,5,2,4,0,1,5,6,0,2,1,6,4,4,2,628.9,False
3,3,10,10,10,10,4,3,1,5,5,10,1,6,0,1,2,8,6,9,1,732.7,False
0,2,0,2,3,1,2,0,1,0,0,5,0,7,0,5,1,3,0,10,1,587.4,True
4,2,10,10,10,10,10,5,1,10,4,9,8,7,2,0,2,10,10,7,3,780.3,True
3,2,10,10,10,10,4,3,1,8,3,10,10,8,0,2,2,10,2,10,2,753.5,True
1,3,4,3,10,4,4,5,1,3,2,3,2,9,0,1,1,5,5,10,2,663.9,False
2,5,5,9,5,10,4,0,1,4,1,2,1,7,0,1,2,3,1,5,2,648.0,True
3,4,10,5,8,10,5,5,2,5,7,8,5,7,10,1,2,10,10,5,3,703.6,True
3,4,10,8,5,5,3,1,1,7,0,6,2,7,0,1,2,3,4,7,1,676.0,True
1,1,5,6,3,4,3,2,2,5,3,1,3,7,7,0,2,7,1,8,3,635.9,True
5,2,10,7,10,10,6,5,2,8,6,8,10,7,0,0,2,8,6,10,3,754.6,False
2,3,3,3,1,3,1,1,2,1,1,4,2,6,7,0,1,2,1,4,1,571.7,False
2,2,1,8,10,4,1,0,2,7,4,5,1,7,0,6,2,6,6,7,3,650.3,False
2,2,1,4,7,4,1,1,1,3,1,3,1,7,3,7,1,7,3,10,3,621.0,False
2,3,10,10,10,4,4,5,1,5,1,6,5,7,0,2,2,10,6,7,2,718.5,False
1,5,4,4,8,6,3,2,1,4,2,7,1,6,10,0,1,5,2,7,1,623.3,True
5,3,5,0,0,0,0,0,1,3,4,10,10,8,0,1,1,10,4,10,1,661.7,True
3,3,8,5,10,10,7,3,2,5,5,8,5,7,0,5,2,10,2,4,3,695.1,False
4,3,10,10,10,10,5,5,2,7,3,7,10,7,0,3,2,10,4,7,2,732.3,True
1,4,1,2,9,10,0,4,2,2,1,7,0,5,7,7,2,8,1,10,2,621.4,False
3,2,10,10,3,7,0,1,1,5,2,6,2,7,0,1,2,5,1,7,1,679.4,True
3,3,6,10,10,10,7,4,1,8,5,8,5,8,10,4,2,10,4,6,1,719.1,False
3,1,10,4,10,6,1,3,1,6,5,10,1,8,0,1,2,5,2,6,2,705.9,False
5,3,6,5,7,10,4,4,1,7,3,10,3,6,0,1,2,0,5,3,3,700.4,True
5,5,2,0,10,10,1,5,2,8,1,1,0,5,2,5,1,1,3,3,2,610.0,False
4,3,10,10,8,4,2,2,2,5,4,10,3,8,0,5,2,5,2,4,1,677.0,False
5,1,10,4,10,5,6,5,1,9,4,4,5,7,0,0,2,6,5,8,3,735.1,False
5,4,3,6,4,5,1,5,1,5,2,5,5,7,0,1,2,4,4,4,3,675.8,False
2,4,2,6,10,10,4,2,2,3,4,2,4,6,2,5,1,4,7,2,2,625.7,False
2,3,10,3,6,7,8,1,2,9,1,7,10,8,7,2,1,4,3,7,3,656.0,False
5,4,5,7,7,10,2,5,2,5,6,2,7,6,10,5,2,6,1,6,3,659.7,False
4,1,5,2,2,10,5,1,2,7,8,5,10,7,0,2,2,10,4,10,3,701.3,False
4,4,10,10,4,5,4,5,1,8,1,6,2,7,0,3,2,10,6,10,1,716.8,False
4,1,6,7,9,7,8,2,2,9,4,4,3,8,1,3,2,6,3,9,1,697.9,False
3,5,10,5,10,4,7,1,2,2,7,5,1,7,10,10,1,10,5,7,2,628.2,False
3,3,3,10,10,8,1,1,1,4,1,2,2,5,7,5,2,2,0,3,2,632.3,False
3,4,4,6,5,7,3,5,2,6,2,10,2,7,0,2,1,4,1,5,1,646.2,False
2,3,7,10,10,10,8,5,1,10,5,8,3,7,0,0,2,4,5,10,0,742.7,True
3,2,5,5,7,10,8,4,1,8,3,8,5,7,2,2,2,10,4,8,2,724.0,True
0,4,2,3,5,8,2,2,1,1,3,7,2,7,1,0,2,3,2,1,1,633.7,True
5,3,7,2,7,7,8,3,1,7,6,8,5,6,7,6,1,6,6,8,1,683.0,True
3,0,9,10,10,10,5,2,2,7,8,5,10,9,7,1,2,6,4,10,0,725.5,True
1,5,0,0,6,1,3,0,2,5,2,6,2,7,0,0,1,4,3,5,1,591.0,False
2,2,4,2,2,2,4,2,1,1,2,5,4,7,0,3,2,4,0,3,1,633.3,False
3,1,10,10,10,10,10,5,2,7,10,10,10,7,5,0,1,6,9,10,1,748.2,True
3,5,3,8,5,10,3,4,2,4,5,10,4,7,0,2,1,5,3,10,1,664.9,False
2,2,6,10,5,10,7,5,2,10,8,5,5,7,5,10,2,9,6,8,1,701.3,False
4,4,5,4,7,7,6,3,1,6,8,4,7,7,7,6,2,7,5,6,1,685.8,False
2,2,5,4,3,10,3,3,1,5,4,4,9,8,7,4,1,0,5,8,1,653.7,False
1,2,5,10,3,8,5,2,2,6,8,4,7,6,4,1,2,7,5,3,1,672.0,False
1,2,6,5,7,10,2,3,1,2,3,2,1,8,10,5,1,2,2,10,1,629.5,False
3,5,5,5,5,4,7,4,2,8,5,8,7,6,8,1,1,8,5,8,1,659.2,False
3,3,10,10,10,8,10,5,1,10,2,10,7,8,6,10,2,9,10,8,1,745.0,False
2,3,1,5,4,5,7,3,2,1,3,2,0,8,6,9,1,5,3,7,1,597.2,False
1,3,5,5,10,10,10,5,2,7,8,10,10,8,5,5,2,10,10,10,1,733.1,True
0,2,5,6,0,3,2,1,2,3,2,10,3,6,2,2,1,3,0,4,1,600.1,False
2,2,0,4,5,10,2,5,2,2,5,1,4,7,10,4,2,6,2,3,1,625.7,False
3,4,10,6,10,10,10,5,2,10,3,3,5,6,5,5,2,10,7,3,3,700.7,False
2,4,4,8,10,10,8,5,1,6,5,9,7,6,0,5,2,3,7,4,1,713.8,False
3,5,1,7,10,10,5,5,1,8,2,6,2,6,2,8,1,10,10,8,1,684.3,True
5,3,4,5,8,3,6,4,1,8,6,6,5,7,0,3,2,5,3,3,2,696.4,False
2,5,0,9,9,7,7,5,2,2,3,6,10,7,7,2,2,10,9,1,2,674.3,False
5,3,5,10,10,5,1,5,1,6,0,10,3,8,5,1,2,6,1,3,2,694.0,False
2,1,5,5,7,8,3,5,2,6,7,5,5,8,0,3,2,7,10,6,1,701.5,False
4,1,10,3,5,1,4,4,1,6,5,10,7,6,4,1,1,7,4,10,1,695.3,True
3,2,1,2,6,2,8,3,1,9,3,7,2,5,4,1,2,8,2,8,2,675.8,False
3,4,2,3,2,7,2,0,2,7,1,9,3,6,4,1,2,3,1,7,2,625.4,False
5,4,6,4,2,3,2,2,2,6,2,3,3,6,10,2,2,3,1,4,2,612.3,True
3,1,10,5,10,5,4,5,1,10,1,6,0,7,10,0,2,2,1,10,3,691.3,True
2,3,1,8,8,10,4,1,1,8,4,6,3,5,0,3,1,4,0,1,2,646.7,False
2,5,7,1,1,4,2,2,2,5,3,10,2,7,10,3,1,6,0,10,1,603.7,True
2,2,6,4,4,4,4,1,1,8,2,10,2,6,0,0,2,10,2,8,1,686.8,True
3,5,0,1,2,1,1,1,2,0,0,3,0,2,10,8,1,5,3,0,3,524.8,False
2,4,5,6,3,10,3,5,2,9,2,7,10,6,0,3,2,10,2,3,2,681.1,False
5,1,10,6,10,10,7,5,2,10,10,3,10,8,2,1,2,10,2,7,2,747.0,False
3,4,3,6,10,6,1,5,2,5,1,6,0,7,3,2,2,6,0,7,3,650.5,True
2,4,10,6,2,10,4,3,1,7,4,10,5,7,0,5,2,5,1,3,1,685.3,True
3,3,7,4,2,2,5,3,2,6,3,10,1,7,8,1,2,9,2,7,3,653.0,False
3,4,3,10,10,10,2,5,2,8,6,1,2,9,0,5,1,10,1,5,2,665.2,False
2,4,2,10,10,10,1,5,1,6,2,5,5,7,5,10,1,8,2,5,2,655.4,True
4,3,4,7,4,10,1,2,1,7,0,7,5,7,0,5,2,6,1,5,2,674.5,False
5,3,5,10,10,3,10,4,2,8,9,1,10,8,0,2,1,0,7,10,3,700.7,False
2,5,2,2,4,3,2,0,1,10,1,1,0,10,10,5,1,4,2,10,1,597.4,False
2,1,2,5,3,2,1,0,1,7,2,4,7,5,6,1,2,5,7,10,3,656.5,True
5,1,10,5,10,8,10,4,2,10,10,4,10,8,8,1,2,10,9,10,3,752.3,False
1,2,2,3,2,1,0,0,1,2,0,5,0,9,0,9,2,1,1,4,2,596.3,False
2,2,5,4,1,4,2,1,2,4,1,4,5,7,0,0,2,5,5,1,2,631.4,True
5,3,3,4,10,10,4,5,2,8,5,5,2,7,2,1,2,2,1,6,1,679.2,False
3,2,10,8,10,10,3,4,1,7,3,2,5,7,0,1,2,4,5,10,1,721.1,False
2,4,5,6,2,5,0,1,1,2,4,2,0,6,0,3,2,7,2,10,3,641.0,True
5,2,3,5,0,3,0,5,2,6,1,4,0,8,8,1,1,4,1,10,3,618.0,False
2,3,8,10,10,3,4,5,2,8,3,5,2,7,4,1,1,4,7,7,2,667.3,False
4,3,10,8,7,4,7,3,2,5,4,5,6,7,4,6,2,10,3,6,2,682.6,False
5,5,0,2,3,10,1,1,1,0,0,1,0,6,10,1,2,1,0,0,2,588.1,False
3,2,8,4,6,8,0,5,2,10,1,3,1,8,0,8,2,6,1,3,2,653.5,False
1,4,8,4,2,5,2,0,1,3,0,1,1,7,3,1,2,4,0,9,1,624.0,False
